wordID,docIDs,freqs,priorities,totalFreq
338,t35n7bk9;zowp10ts;t35n7bk9;zowp10ts;ri5v6u4x;t35n7bk9;zowp10ts;ri5v6u4x;t35n7bk9;zowp10ts;ri5v6u4x;t35n7bk9;zowp10ts;ri5v6u4x;t35n7bk9;zowp10ts;ri5v6u4x;t35n7bk9;zowp10ts,1;1;1;1;1;4;2;1;4;2;1;4;2;1;4;2;1;4;2,1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,39
339,t35n7bk9;t35n7bk9;t35n7bk9;t35n7bk9;t35n7bk9;t35n7bk9;t35n7bk9,1;1;1;1;1;1;1,1;1;1;1;1;1;1,7
345,pwsvhitd;1pq6dkl5;pwsvhitd;1pq6dkl5;jg13scgo;pwsvhitd;1pq6dkl5;jg13scgo;pwsvhitd;1pq6dkl5;jg13scgo;pwsvhitd;1pq6dkl5;jg13scgo;pwsvhitd;1pq6dkl5;jg13scgo;pwsvhitd;1pq6dkl5,1;1;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2,1;1;1;1;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2,24
344,pwsvhitd;pwsvhitd;pwsvhitd;jzj8q25c;pwsvhitd;jzj8q25c;pwsvhitd;jzj8q25c;pwsvhitd;jzj8q25c;pwsvhitd;jzj8q25c,1;1;3;1;3;1;3;1;3;1;3;1,1;1;2;2;2;2;2;2;2;2;2;2,22
343,pwsvhitd;pwsvhitd;pwsvhitd;pwsvhitd;pwsvhitd;pwsvhitd;pwsvhitd,1;1;3;3;3;3;3,1;1;2;2;2;2;2,17
342,pwsvhitd;pwsvhitd;pwsvhitd;v95fzp8n;pwsvhitd;v95fzp8n;pwsvhitd;v95fzp8n;pwsvhitd;v95fzp8n;pwsvhitd;v95fzp8n,1;1;5;1;5;1;5;1;5;1;5;1,1;1;2;2;2;2;2;2;2;2;2;2,32
340,pwsvhitd;pwsvhitd,1;1,1;1,2
341,pwsvhitd;pwsvhitd;xqhn0vbp;pwsvhitd;v95fzp8n;xqhn0vbp;pwsvhitd;v95fzp8n;xqhn0vbp;pwsvhitd;v95fzp8n;xqhn0vbp;pwsvhitd;v95fzp8n;xqhn0vbp;pwsvhitd;v95fzp8n,1;1;1;6;1;1;6;1;1;6;1;1;6;1;1;6;1,1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,42
351,wt8zfqk0;wt8zfqk0;wt8zfqk0;wt8zfqk0;wt8zfqk0;wt8zfqk0;wt8zfqk0,1;1;4;4;4;4;4,1;1;2;2;2;2;2,22
350,wt8zfqk0;fpj5urao;lwla5ugt;rrhh2alf;qg0fsliy;p7um7o87;wt8zfqk0;fpj5urao;lwla5ugt;rrhh2alf;qg0fsliy;p7um7o87;zjufx4fo;wzj2glte;i0zym7iq;qj4dh6rg;1wswi7us;yy96yeu9;wt8zfqk0;fpj5urao;lwla5ugt;8zwsi4nk;0gmtnkbh;rrhh2alf;qg0fsliy;p7um7o87;4k8f7ou1;yba7mdtb;jh9e85c0;e6e5nvn9;zowp10ts;402ls2aq;0fitbwuv;zjufx4fo;wzj2glte;i0zym7iq;qj4dh6rg;1wswi7us;yy96yeu9;wt8zfqk0;fpj5urao;lwla5ugt;8zwsi4nk;0gmtnkbh;rrhh2alf;qg0fsliy;p7um7o87;4k8f7ou1;yba7mdtb;jh9e85c0;e6e5nvn9;zowp10ts;402ls2aq;0fitbwuv;zjufx4fo;wzj2glte;i0zym7iq;qj4dh6rg;1wswi7us;yy96yeu9;wt8zfqk0;fpj5urao;lwla5ugt;8zwsi4nk;0gmtnkbh;rrhh2alf;qg0fsliy;p7um7o87;4k8f7ou1;yba7mdtb;jh9e85c0;e6e5nvn9;zowp10ts;402ls2aq;0fitbwuv;zjufx4fo;wzj2glte;i0zym7iq;qj4dh6rg;1wswi7us;yy96yeu9;wt8zfqk0;fpj5urao;lwla5ugt;8zwsi4nk;0gmtnkbh;rrhh2alf;qg0fsliy;p7um7o87;4k8f7ou1;yba7mdtb;jh9e85c0;e6e5nvn9;zowp10ts;402ls2aq;0fitbwuv;zjufx4fo;wzj2glte;i0zym7iq;qj4dh6rg;1wswi7us;yy96yeu9;wt8zfqk0;fpj5urao;lwla5ugt;8zwsi4nk;0gmtnkbh;rrhh2alf;qg0fsliy;p7um7o87;4k8f7ou1;yba7mdtb;jh9e85c0;e6e5nvn9;zowp10ts;402ls2aq;0fitbwuv;zjufx4fo;wzj2glte;wt8zfqk0;p7um7o87;zjufx4fo;wzj2glte;wt8zfqk0;p7um7o87;zjufx4fo;wzj2glte;wt8zfqk0;p7um7o87,1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;4;2;3;1;3;1;8;5;1;4;1;1;2;1;2;1;1;2;1;1;2;4;2;3;1;3;1;8;5;1;4;1;1;2;1;2;1;1;2;1;1;2;4;2;3;1;3;1;8;5;1;4;1;1;2;1;2;1;1;2;1;1;2;4;2;3;1;3;1;8;5;1;4;1;1;2;1;2;1;1;2;1;1;2;4;2;3;1;3;1;8;5;1;4;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,259
347,wt8zfqk0;wt8zfqk0,1;1,1;1,2
348,wt8zfqk0;3k1tiuby;wt8zfqk0;3k1tiuby;wt8zfqk0;lwla5ugt;3k1tiuby;yba7mdtb;wt8zfqk0;lwla5ugt;3k1tiuby;yba7mdtb;wt8zfqk0;lwla5ugt;3k1tiuby;yba7mdtb;wt8zfqk0;lwla5ugt;3k1tiuby;yba7mdtb;wt8zfqk0;lwla5ugt;3k1tiuby;yba7mdtb;3k1tiuby;3k1tiuby;3k1tiuby,1;1;1;1;1;1;4;1;1;1;4;1;1;1;4;1;1;1;4;1;1;1;4;1;1;1;1,1;1;1;1;1;2;2;2;1;2;2;2;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2,42
349,wt8zfqk0;lwla5ugt;efrv5nvf;4u2re1cu;04cuk2cn;402ls2aq;wt8zfqk0;lwla5ugt;efrv5nvf;4u2re1cu;04cuk2cn;402ls2aq;fy4w7xz8;jg13scgo;qj4dh6rg;1wswi7us;1ul8owic;kuybfc1y;wt8zfqk0;lwla5ugt;0gmtnkbh;rrhh2alf;di0fcy0j;qg0fsliy;3k1tiuby;xvi5miqw;4k8f7ou1;yba7mdtb;ic4d9dhk;efrv5nvf;xtg0e142;bbvxu8op;4u2re1cu;e62cfqt7;04cuk2cn;1pq6dkl5;402ls2aq;ztkjm79p;fy4w7xz8;jg13scgo;qj4dh6rg;1wswi7us;1ul8owic;kuybfc1y;wt8zfqk0;lwla5ugt;0gmtnkbh;rrhh2alf;di0fcy0j;qg0fsliy;3k1tiuby;xvi5miqw;4k8f7ou1;yba7mdtb;ic4d9dhk;efrv5nvf;xtg0e142;bbvxu8op;4u2re1cu;e62cfqt7;04cuk2cn;1pq6dkl5;402ls2aq;ztkjm79p;fy4w7xz8;jg13scgo;qj4dh6rg;1wswi7us;1ul8owic;kuybfc1y;wt8zfqk0;lwla5ugt;0gmtnkbh;rrhh2alf;di0fcy0j;qg0fsliy;3k1tiuby;xvi5miqw;4k8f7ou1;yba7mdtb;ic4d9dhk;efrv5nvf;xtg0e142;bbvxu8op;4u2re1cu;e62cfqt7;04cuk2cn;1pq6dkl5;402ls2aq;ztkjm79p;fy4w7xz8;jg13scgo;qj4dh6rg;1wswi7us;1ul8owic;kuybfc1y;wt8zfqk0;lwla5ugt;0gmtnkbh;rrhh2alf;di0fcy0j;qg0fsliy;3k1tiuby;xvi5miqw;4k8f7ou1;yba7mdtb;ic4d9dhk;efrv5nvf;xtg0e142;bbvxu8op;4u2re1cu;e62cfqt7;04cuk2cn;1pq6dkl5;402ls2aq;ztkjm79p;fy4w7xz8;jg13scgo;qj4dh6rg;1wswi7us;1ul8owic;kuybfc1y;wt8zfqk0;lwla5ugt;0gmtnkbh;rrhh2alf;di0fcy0j;qg0fsliy;3k1tiuby;xvi5miqw;4k8f7ou1;yba7mdtb;ic4d9dhk;efrv5nvf;xtg0e142;bbvxu8op;4u2re1cu;e62cfqt7;04cuk2cn;1pq6dkl5;402ls2aq;ztkjm79p;4u2re1cu;402ls2aq;4u2re1cu;402ls2aq;4u2re1cu;402ls2aq,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;2;1;5;3;2;1;1;1;4;1;1;3;6;1;1;2;5;1;1;1;1;1;4;1;1;1;2;1;5;3;2;1;1;1;4;1;1;3;6;1;1;2;5;1;1;1;1;1;4;1;1;1;2;1;5;3;2;1;1;1;4;1;1;3;6;1;1;2;5;1;1;1;1;1;4;1;1;1;2;1;5;3;2;1;1;1;4;1;1;3;6;1;1;2;5;1;1;1;1;1;4;1;1;1;2;1;5;3;2;1;1;1;4;1;1;3;6;1;1;2;5;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2,278
346,wt8zfqk0;wt8zfqk0,1;1,1;1,2
357,5gsbtfag;5gsbtfag;5gsbtfag;rrhh2alf;5gsbtfag;rrhh2alf;5gsbtfag;rrhh2alf;5gsbtfag;rrhh2alf;5gsbtfag;rrhh2alf;rrhh2alf;rrhh2alf;rrhh2alf,1;1;4;2;4;2;4;2;4;2;4;2;1;1;1,1;1;2;2;2;2;2;2;2;2;2;2;2;2;2,35
356,5gsbtfag;5gsbtfag;5gsbtfag;4k8f7ou1;1pq6dkl5;5gsbtfag;4k8f7ou1;1pq6dkl5;5gsbtfag;4k8f7ou1;1pq6dkl5;5gsbtfag;4k8f7ou1;1pq6dkl5;5gsbtfag;4k8f7ou1;1pq6dkl5,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;1;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2,17
355,5gsbtfag;5gsbtfag;xqhn0vbp;5gsbtfag;0gmtnkbh;rrhh2alf;p7um7o87;4k8f7ou1;bbvxu8op;4u2re1cu;e62cfqt7;xqhn0vbp;5gsbtfag;0gmtnkbh;rrhh2alf;p7um7o87;4k8f7ou1;bbvxu8op;4u2re1cu;e62cfqt7;xqhn0vbp;5gsbtfag;0gmtnkbh;rrhh2alf;p7um7o87;4k8f7ou1;bbvxu8op;4u2re1cu;e62cfqt7;xqhn0vbp;5gsbtfag;0gmtnkbh;rrhh2alf;p7um7o87;4k8f7ou1;bbvxu8op;4u2re1cu;e62cfqt7;xqhn0vbp;5gsbtfag;0gmtnkbh;rrhh2alf;p7um7o87;4k8f7ou1;bbvxu8op;4u2re1cu;e62cfqt7;rrhh2alf;rrhh2alf;rrhh2alf,1;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;1;2;1;1;1;1;1,1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,60
353,5gsbtfag;5gsbtfag;2sfqsfm1;5gsbtfag;2sfqsfm1;5gsbtfag;2sfqsfm1;5gsbtfag;2sfqsfm1;5gsbtfag;2sfqsfm1;5gsbtfag,1;1;1;8;1;8;1;8;1;8;1;8,1;1;2;2;2;2;2;2;2;2;2;2,47
352,5gsbtfag;5gsbtfag;5gsbtfag;5gsbtfag;5gsbtfag;5gsbtfag;5gsbtfag,1;1;2;2;2;2;2,1;1;2;2;2;2;2,12
354,5gsbtfag;5gsbtfag;zjufx4fo;5gsbtfag;p7um7o87;mcfmxqp2;5dk231qs;4mnaicki;zjufx4fo;5gsbtfag;p7um7o87;mcfmxqp2;5dk231qs;4mnaicki;zjufx4fo;5gsbtfag;p7um7o87;mcfmxqp2;5dk231qs;4mnaicki;zjufx4fo;5gsbtfag;p7um7o87;mcfmxqp2;5dk231qs;4mnaicki;zjufx4fo;5gsbtfag;p7um7o87;mcfmxqp2;5dk231qs;4mnaicki;4mnaicki;4mnaicki;4mnaicki,1;1;1;5;1;1;1;1;1;5;1;1;1;1;1;5;1;1;1;1;1;5;1;1;1;1;1;5;1;1;1;1;1;1;1,1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,55
361,fpj5urao;fpj5urao,1;1,1;1,2
358,fpj5urao;fpj5urao,1;1,1;1,2
360,fpj5urao;fpj5urao,1;1,1;1,2
367,fpj5urao;fpj5urao;ug7v899j;8qnrcgnk;1ul8owic;t35n7bk9;fpj5urao;8zwsi4nk;0gmtnkbh;di0fcy0j;4u2re1cu;zowp10ts;ztkjm79p;ug7v899j;8qnrcgnk;1ul8owic;t35n7bk9;fpj5urao;8zwsi4nk;0gmtnkbh;di0fcy0j;4u2re1cu;zowp10ts;ztkjm79p;ug7v899j;8qnrcgnk;1ul8owic;t35n7bk9;fpj5urao;8zwsi4nk;0gmtnkbh;di0fcy0j;4u2re1cu;zowp10ts;ztkjm79p;ug7v899j;8qnrcgnk;1ul8owic;t35n7bk9;fpj5urao;8zwsi4nk;0gmtnkbh;di0fcy0j;4u2re1cu;zowp10ts;ztkjm79p;ug7v899j;8qnrcgnk;1ul8owic;t35n7bk9;fpj5urao;8zwsi4nk;0gmtnkbh;di0fcy0j;4u2re1cu;zowp10ts;ztkjm79p,1;1;1;1;1;1;4;7;3;1;1;5;1;1;1;1;1;4;7;3;1;1;5;1;1;1;1;1;4;7;3;1;1;5;1;1;1;1;1;4;7;3;1;1;5;1;1;1;1;1;4;7;3;1;1;5;1,1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,132
366,fpj5urao;fpj5urao;3oxzzxnd;fpj5urao;8zwsi4nk;0gmtnkbh;3oxzzxnd;fpj5urao;8zwsi4nk;0gmtnkbh;3oxzzxnd;fpj5urao;8zwsi4nk;0gmtnkbh;3oxzzxnd;fpj5urao;8zwsi4nk;0gmtnkbh;3oxzzxnd;fpj5urao;8zwsi4nk;0gmtnkbh,1;1;1;6;2;5;1;6;2;5;1;6;2;5;1;6;2;5;1;6;2;5,1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,72
362,fpj5urao;fpj5urao,1;1,1;1,2
363,fpj5urao;fpj5urao,1;1,1;1,2
364,fpj5urao;fpj5urao,1;1,1;1,2
365,fpj5urao;fpj5urao;1ul8owic;fpj5urao;1ul8owic;fpj5urao;1ul8owic;fpj5urao;1ul8owic;fpj5urao;1ul8owic;fpj5urao,1;1;1;2;1;2;1;2;1;2;1;2,1;1;2;2;2;2;2;2;2;2;2;2,17
359,fpj5urao;lwla5ugt;fpj5urao;lwla5ugt,1;1;1;1,1;1;1;1,4
373,wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg,1;1;2;2;2;2;2,1;1;2;2;2;2;2,12
369,wutnzzhg;wutnzzhg;wutnzzhg;eiqypt0m;sgmk96vr;402ls2aq;wutnzzhg;eiqypt0m;sgmk96vr;402ls2aq;wutnzzhg;eiqypt0m;sgmk96vr;402ls2aq;wutnzzhg;eiqypt0m;sgmk96vr;402ls2aq;wutnzzhg;eiqypt0m;sgmk96vr;402ls2aq;eiqypt0m;402ls2aq;eiqypt0m;402ls2aq;eiqypt0m;402ls2aq,1;1;1;2;1;1;1;2;1;1;1;2;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1,1;1;1;2;2;2;1;2;2;2;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2,33
377,wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg,1;1;1;1;1;1;1,1;1;1;1;1;1;1,7
368,wutnzzhg;wutnzzhg,1;1,1;1,2
370,wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg,1;1;1;1;1;1;1,1;1;1;1;1;1;1,7
371,wutnzzhg;wutnzzhg;2sfqsfm1;wutnzzhg;jw1lxwyd;2sfqsfm1;wutnzzhg;jw1lxwyd;2sfqsfm1;wutnzzhg;jw1lxwyd;2sfqsfm1;wutnzzhg;jw1lxwyd;2sfqsfm1;wutnzzhg;jw1lxwyd;jw1lxwyd;jw1lxwyd;jw1lxwyd,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;1;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;2,20
374,wutnzzhg;wutnzzhg;wutnzzhg;t20z4mtt;wutnzzhg;t20z4mtt;wutnzzhg;t20z4mtt;wutnzzhg;t20z4mtt;wutnzzhg;t20z4mtt;wutnzzhg;wutnzzhg;wutnzzhg,1;1;3;1;3;1;3;1;3;1;3;1;1;1;1,1;1;2;2;2;2;2;2;2;2;2;2;2;2;2,25
372,wutnzzhg;eiqypt0m;ic4d9dhk;wutnzzhg;eiqypt0m;ic4d9dhk;ug7v899j;wzj2glte;5yhe786e;fy4w7xz8;0qaoam29;1ul8owic;ng4rrdte;t35n7bk9;wutnzzhg;eiqypt0m;0gmtnkbh;rrhh2alf;v95fzp8n;mtmgur1u;ic4d9dhk;4cvy9u28;i4pmux28;ztkjm79p;ug7v899j;wzj2glte;5yhe786e;fy4w7xz8;0qaoam29;1ul8owic;ng4rrdte;t35n7bk9;wutnzzhg;eiqypt0m;0gmtnkbh;rrhh2alf;v95fzp8n;mtmgur1u;ic4d9dhk;4cvy9u28;i4pmux28;ztkjm79p;ug7v899j;wzj2glte;5yhe786e;fy4w7xz8;0qaoam29;1ul8owic;ng4rrdte;t35n7bk9;wutnzzhg;eiqypt0m;0gmtnkbh;rrhh2alf;v95fzp8n;mtmgur1u;ic4d9dhk;4cvy9u28;i4pmux28;ztkjm79p;ug7v899j;wzj2glte;5yhe786e;fy4w7xz8;0qaoam29;1ul8owic;ng4rrdte;t35n7bk9;wutnzzhg;eiqypt0m;0gmtnkbh;rrhh2alf;v95fzp8n;mtmgur1u;ic4d9dhk;4cvy9u28;i4pmux28;ztkjm79p;ug7v899j;wzj2glte;5yhe786e;fy4w7xz8;0qaoam29;1ul8owic;ng4rrdte;t35n7bk9;wutnzzhg;eiqypt0m;0gmtnkbh;rrhh2alf;v95fzp8n;mtmgur1u;ic4d9dhk;4cvy9u28;i4pmux28;ztkjm79p;5yhe786e;ng4rrdte;eiqypt0m;rrhh2alf;4cvy9u28;i4pmux28;5yhe786e;ng4rrdte;eiqypt0m;rrhh2alf;4cvy9u28;i4pmux28;5yhe786e;ng4rrdte;eiqypt0m;rrhh2alf;4cvy9u28;i4pmux28,1;1;1;1;1;1;11;2;1;3;1;3;1;1;2;4;1;1;1;8;5;1;1;2;11;2;1;3;1;3;1;1;2;4;1;1;1;8;5;1;1;2;11;2;1;3;1;3;1;1;2;4;1;1;1;8;5;1;1;2;11;2;1;3;1;3;1;1;2;4;1;1;1;8;5;1;1;2;11;2;1;3;1;3;1;1;2;4;1;1;1;8;5;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,269
375,wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg,1;1;2;2;2;2;2,1;1;2;2;2;2;2,12
376,wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg;wutnzzhg,1;1;2;2;2;2;2,1;1;2;2;2;2;2,12
378,wutnzzhg;lgcmamfb;wutnzzhg;lgcmamfb;mcuixluu;t35n7bk9;pwsvhitd;wt8zfqk0;wutnzzhg;t20z4mtt;0gmtnkbh;jzj8q25c;lgcmamfb;mcuixluu;t35n7bk9;pwsvhitd;wt8zfqk0;wutnzzhg;t20z4mtt;0gmtnkbh;jzj8q25c;lgcmamfb;mcuixluu;t35n7bk9;pwsvhitd;wt8zfqk0;wutnzzhg;t20z4mtt;0gmtnkbh;jzj8q25c;lgcmamfb;mcuixluu;t35n7bk9;pwsvhitd;wt8zfqk0;wutnzzhg;t20z4mtt;0gmtnkbh;jzj8q25c;lgcmamfb;mcuixluu;t35n7bk9;pwsvhitd;wt8zfqk0;wutnzzhg;t20z4mtt;0gmtnkbh;jzj8q25c;lgcmamfb;mcuixluu;t20z4mtt;lgcmamfb;mcuixluu;t20z4mtt;lgcmamfb;mcuixluu;t20z4mtt;lgcmamfb,1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1,1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2,63
387,eiqypt0m;eiqypt0m;5yhe786e;ng4rrdte;eiqypt0m;5yhe786e;ng4rrdte;eiqypt0m;5yhe786e;ng4rrdte;eiqypt0m;5yhe786e;ng4rrdte;eiqypt0m;5yhe786e;ng4rrdte;eiqypt0m;5yhe786e;ng4rrdte;eiqypt0m;eiqypt0m;5yhe786e;ng4rrdte;eiqypt0m;eiqypt0m;5yhe786e;ng4rrdte;eiqypt0m;eiqypt0m,1;1;2;1;4;2;1;4;2;1;4;2;1;4;2;1;4;1;1;1;2;1;1;1;2;1;1;1;2,1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,52
386,eiqypt0m;eiqypt0m;5yhe786e;ng4rrdte;eiqypt0m;52vixim5;5yhe786e;ng4rrdte;eiqypt0m;52vixim5;5yhe786e;ng4rrdte;eiqypt0m;52vixim5;5yhe786e;ng4rrdte;eiqypt0m;52vixim5;5yhe786e;ng4rrdte;eiqypt0m;52vixim5;5yhe786e;ng4rrdte;eiqypt0m;eiqypt0m;5yhe786e;ng4rrdte;eiqypt0m;eiqypt0m;5yhe786e;ng4rrdte;eiqypt0m;eiqypt0m,1;1;2;1;4;1;2;1;4;1;2;1;4;1;2;1;4;1;2;1;4;1;1;1;1;2;1;1;1;2;1;1;1;2,1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,57
385,eiqypt0m;eiqypt0m;ejv2xln0;eiqypt0m;ejv2xln0;eiqypt0m;ejv2xln0;eiqypt0m;ejv2xln0;eiqypt0m;ejv2xln0;eiqypt0m,1;1;1;3;1;3;1;3;1;3;1;3,1;1;2;2;2;2;2;2;2;2;2;2,22
388,eiqypt0m;eiqypt0m;2sfqsfm1;8qnrcgnk;1ul8owic;eiqypt0m;47ema2dq;qg0fsliy;89xnnvuv;2sfqsfm1;8qnrcgnk;1ul8owic;eiqypt0m;47ema2dq;qg0fsliy;89xnnvuv;2sfqsfm1;8qnrcgnk;1ul8owic;eiqypt0m;47ema2dq;qg0fsliy;89xnnvuv;2sfqsfm1;8qnrcgnk;1ul8owic;eiqypt0m;47ema2dq;qg0fsliy;89xnnvuv;2sfqsfm1;8qnrcgnk;1ul8owic;eiqypt0m;47ema2dq;qg0fsliy;89xnnvuv,1;1;1;2;2;1;3;3;2;1;2;2;1;3;3;2;1;2;2;1;3;3;2;1;2;2;1;3;3;2;1;2;2;1;3;3;2,1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2,72
384,eiqypt0m;eiqypt0m;eiqypt0m;eiqypt0m;eiqypt0m;eiqypt0m;eiqypt0m,1;1;2;2;2;2;2,1;1;2;2;2;2;2,12
383,eiqypt0m;eiqypt0m;3oxzzxnd;6lvn10f4;t35n7bk9;wt8zfqk0;eiqypt0m;t20z4mtt;m9rg6d3w;4cvy9u28;zowp10ts;3oxzzxnd;6lvn10f4;t35n7bk9;wt8zfqk0;eiqypt0m;t20z4mtt;m9rg6d3w;4cvy9u28;zowp10ts;3oxzzxnd;6lvn10f4;t35n7bk9;wt8zfqk0;eiqypt0m;t20z4mtt;m9rg6d3w;4cvy9u28;zowp10ts;3oxzzxnd;6lvn10f4;t35n7bk9;wt8zfqk0;eiqypt0m;t20z4mtt;m9rg6d3w;4cvy9u28;zowp10ts;3oxzzxnd;6lvn10f4;t35n7bk9;wt8zfqk0;eiqypt0m;t20z4mtt;m9rg6d3w;4cvy9u28;zowp10ts;eiqypt0m;m9rg6d3w;4cvy9u28;eiqypt0m;m9rg6d3w;4cvy9u28;eiqypt0m;m9rg6d3w;4cvy9u28,1;1;1;2;1;1;2;1;2;1;1;1;2;1;1;2;1;2;1;1;1;2;1;1;2;1;2;1;1;1;2;1;1;2;1;2;1;1;1;2;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1,1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,71
379,eiqypt0m;eiqypt0m,1;1,1;1,2
389,eiqypt0m;eiqypt0m;3oxzzxnd;eiqypt0m;lwla5ugt;qg0fsliy;3oxzzxnd;eiqypt0m;lwla5ugt;qg0fsliy;3oxzzxnd;eiqypt0m;lwla5ugt;qg0fsliy;3oxzzxnd;eiqypt0m;lwla5ugt;qg0fsliy;3oxzzxnd;eiqypt0m;lwla5ugt;qg0fsliy;eiqypt0m;eiqypt0m;eiqypt0m,1;1;1;3;1;1;1;3;1;1;1;3;1;1;1;3;1;1;1;3;1;1;1;1;1,1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,35
380,eiqypt0m;eiqypt0m,1;1,1;1,2
